,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
5568,33,26000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,9.76,0.58,N,6,1
5569,26,80000,OWN,5.0,PERSONAL,C,7000,13.22,0.09,Y,2,0
5570,25,70000,RENT,0.0,EDUCATION,B,5000,11.71,0.07,N,3,0
5571,33,116000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5000,12.99,0.04,N,5,1
5572,27,130000,RENT,3.0,MEDICAL,B,10000,11.49,0.08,N,10,0
5573,21,45176,RENT,1.0,MEDICAL,B,12000,11.49,0.27,N,3,0
5574,33,225000,MORTGAGE,12.0,PERSONAL,B,8000,9.99,0.04,N,10,0
5575,30,504000,RENT,4.0,DEBTCONSOLIDATION,B,3000,11.36,0.01,N,9,0
5576,31,60000,OWN,0.0,EDUCATION,B,24250,12.18,0.4,N,7,0
5577,23,75000,OWN,6.0,VENTURE,A,24000,7.9,0.32,N,3,0
5578,28,115000,RENT,0.0,HOMEIMPROVEMENT,A,2850,6.54,0.02,N,7,0
5579,22,81000,MORTGAGE,6.0,EDUCATION,B,24000,9.88,0.3,N,2,0
5580,21,42000,RENT,4.0,EDUCATION,A,12500,8.94,0.3,N,2,0
5581,28,174000,MORTGAGE,2.0,PERSONAL,D,12000,,0.07,N,10,0
5582,28,25200,RENT,2.0,EDUCATION,B,3700,9.62,0.15,N,8,0
5583,28,27504,OWN,4.0,PERSONAL,B,2000,11.12,0.07,N,8,0
5584,25,32000,RENT,2.0,DEBTCONSOLIDATION,B,8000,10.62,0.25,N,3,0
5585,37,45000,RENT,0.0,DEBTCONSOLIDATION,A,8000,9.63,0.18,N,14,0
5586,29,55400,RENT,2.0,HOMEIMPROVEMENT,C,7000,10.28,0.13,Y,6,0
5587,23,46443,RENT,7.0,EDUCATION,A,6000,7.9,0.13,N,4,0
5588,24,94102,MORTGAGE,8.0,MEDICAL,C,8475,12.99,0.08,N,4,1
5589,30,69000,MORTGAGE,13.0,VENTURE,B,10000,9.99,0.14,N,9,0
5590,24,83000,MORTGAGE,,VENTURE,B,5775,9.99,0.07,N,4,0
5591,28,56148,MORTGAGE,12.0,DEBTCONSOLIDATION,C,2400,13.99,0.04,N,6,0
5592,22,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.51,0.16,N,4,0
5593,24,37200,MORTGAGE,2.0,MEDICAL,A,8000,7.88,0.22,N,4,1
5594,28,35004,OWN,7.0,EDUCATION,B,4000,11.49,0.11,N,10,0
5595,24,33321,OWN,4.0,VENTURE,C,12250,13.11,0.37,Y,4,0
5596,27,29004,RENT,6.0,DEBTCONSOLIDATION,A,7000,6.03,0.24,N,10,0
5597,22,60000,RENT,5.0,PERSONAL,A,9000,5.99,0.15,N,4,0
5598,37,44000,RENT,12.0,VENTURE,C,3500,13.61,0.08,N,15,0
5599,33,94896,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3500,11.89,0.04,N,7,0
5600,31,66500,MORTGAGE,0.0,VENTURE,A,4200,7.66,0.06,N,8,0
5601,23,53000,RENT,8.0,PERSONAL,B,17000,10.25,0.32,N,4,1
5602,23,44000,MORTGAGE,2.0,VENTURE,C,4000,15.27,0.09,N,2,0
5603,27,61200,MORTGAGE,5.0,MEDICAL,B,4500,11.86,0.07,N,7,0
5604,34,30000,MORTGAGE,4.0,PERSONAL,A,4300,7.9,0.14,N,9,0
5605,29,70000,RENT,9.0,PERSONAL,B,8000,12.53,0.11,N,5,0
5606,22,38000,MORTGAGE,5.0,EDUCATION,B,4200,9.25,0.11,N,2,0
5607,28,57600,MORTGAGE,9.0,EDUCATION,D,12000,15.58,0.21,Y,7,0
5608,23,28000,RENT,0.0,EDUCATION,A,6000,9.63,0.21,N,4,0
5609,24,21948,MORTGAGE,2.0,VENTURE,D,4000,,0.18,N,2,0
5610,24,67500,MORTGAGE,2.0,EDUCATION,B,14400,11.71,0.21,N,2,0
5611,27,72000,MORTGAGE,11.0,PERSONAL,B,7000,11.49,0.1,N,8,0
5612,36,31000,RENT,2.0,MEDICAL,D,8000,14.11,0.26,N,12,1
5613,33,37440,RENT,5.0,PERSONAL,B,4400,11.71,0.12,N,10,0
5614,21,51000,MORTGAGE,5.0,EDUCATION,B,13000,,0.25,N,3,0
5615,23,95000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,19800,13.22,0.21,Y,3,1
5616,29,39996,RENT,0.0,PERSONAL,C,4000,,0.1,N,9,0
5617,22,68004,RENT,4.0,DEBTCONSOLIDATION,A,9600,7.51,0.14,N,2,0
5618,36,31000,RENT,3.0,VENTURE,A,7100,8.9,0.23,N,12,0
5619,24,43200,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0.23,N,4,0
5620,26,45600,RENT,0.0,MEDICAL,B,7000,9.99,0.15,N,3,0
5621,23,28038,RENT,2.0,DEBTCONSOLIDATION,A,7000,7.88,0.25,N,4,0
5622,22,50000,MORTGAGE,6.0,PERSONAL,A,7800,6.62,0.16,N,3,0
5623,22,35000,RENT,2.0,MEDICAL,F,7000,18.09,0.2,Y,2,1
5624,22,40000,MORTGAGE,3.0,MEDICAL,B,6700,10.65,0.17,N,4,0
5625,31,34000,RENT,1.0,PERSONAL,B,9000,11.48,0.26,N,5,0
5626,23,75000,MORTGAGE,7.0,EDUCATION,A,8000,7.05,0.11,N,2,0
5627,22,32004,OWN,0.0,EDUCATION,A,6600,9.07,0.21,N,3,0
5628,23,69000,RENT,7.0,PERSONAL,B,9000,11.49,0.13,N,2,0
5629,30,110000,MORTGAGE,0.0,MEDICAL,A,6000,6.92,0.05,N,8,0
5630,25,60000,RENT,9.0,DEBTCONSOLIDATION,A,9600,7.9,0.16,N,2,0
5631,33,19200,RENT,,PERSONAL,B,6000,10.65,0.31,N,6,1
5632,35,50000,OWN,6.0,MEDICAL,A,13650,6.99,0.27,N,10,0
5633,30,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,5.79,0.22,N,10,0
5634,22,40428,RENT,4.0,MEDICAL,B,16500,10.75,0.41,N,2,1
5635,26,30000,RENT,3.0,MEDICAL,D,3600,15.99,0.12,N,4,1
5636,26,75000,RENT,4.0,EDUCATION,A,10000,7.49,0.13,N,4,0
5637,31,66000,RENT,9.0,EDUCATION,B,2550,11.36,0.04,N,9,0
5638,26,109500,MORTGAGE,10.0,VENTURE,B,5000,10.95,0.05,N,3,0
5639,23,35000,RENT,3.0,MEDICAL,B,5000,,0.14,N,2,0
5640,22,50285,MORTGAGE,6.0,DEBTCONSOLIDATION,C,7000,13.11,0.14,Y,4,0
5641,21,15600,OWN,5.0,VENTURE,A,1000,7.29,0.06,N,4,0
5642,25,57000,RENT,8.0,MEDICAL,B,2000,11.36,0.04,N,2,0
5643,41,141000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,25000,14.96,0.18,N,13,1
5644,24,92000,OWN,4.0,MEDICAL,B,7200,9.88,0.08,N,2,0
5645,23,90000,RENT,0.0,MEDICAL,A,12000,8.9,0.13,N,3,0
5646,26,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,7.14,0.03,N,3,0
5647,29,75996,OWN,3.0,VENTURE,B,8000,10.74,0.11,N,10,0
5648,24,38400,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.14,0.13,N,3,0
5649,23,65004,RENT,0.0,VENTURE,C,3000,13.61,0.05,Y,3,0
5650,33,48000,RENT,5.0,MEDICAL,D,9600,16.29,0.2,Y,7,0
5651,27,29000,RENT,0.0,EDUCATION,D,6500,14.11,0.22,N,8,1
5652,23,91000,MORTGAGE,3.0,EDUCATION,B,12000,,0.13,N,4,0
5653,23,22000,RENT,1.0,VENTURE,C,2000,13.99,0.09,N,2,0
5654,27,33000,RENT,5.0,MEDICAL,A,4000,5.99,0.12,N,8,0
5655,21,20000,RENT,2.0,DEBTCONSOLIDATION,C,1000,14.26,0.05,Y,2,0
5656,28,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2500,,0.04,N,7,0
5657,24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0.08,N,2,0
5658,33,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,11200,7.29,0.12,N,8,0
5659,32,52000,RENT,3.0,EDUCATION,A,12000,7.29,0.23,N,6,0
5660,33,140000,RENT,2.0,DEBTCONSOLIDATION,C,18000,,0.13,N,9,0
5661,48,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,9.88,0.15,N,11,0
5662,23,60000,RENT,1.0,VENTURE,B,8000,12.21,0.13,N,4,0
5663,29,45000,OWN,13.0,PERSONAL,A,10000,7.88,0.22,N,10,0
5664,24,90000,RENT,9.0,DEBTCONSOLIDATION,A,20000,6.54,0.22,N,3,0
5665,26,30000,OWN,3.0,EDUCATION,B,7500,11.14,0.25,N,3,0
5666,36,84996,RENT,2.0,EDUCATION,B,25000,11.86,0.29,N,11,0
5667,25,96050,RENT,9.0,MEDICAL,D,6500,14.61,0.06,N,2,1
5668,33,108000,MORTGAGE,17.0,PERSONAL,C,7200,14.35,0.07,Y,6,0
5669,22,30000,OWN,,VENTURE,C,7000,13.98,0.23,Y,2,0
5670,24,45888,RENT,5.0,EDUCATION,A,9000,5.79,0.2,N,4,0
5671,26,213000,MORTGAGE,6.0,EDUCATION,B,35000,10.65,0.16,N,2,1
5672,23,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,16500,7.49,0.25,N,4,0
5673,31,41196,RENT,1.0,VENTURE,A,7200,7.9,0.17,N,7,0
5674,28,30000,RENT,3.0,PERSONAL,A,10000,8.9,0.33,N,5,1
5675,42,125000,MORTGAGE,5.0,MEDICAL,A,35000,7.9,0.28,N,12,0
5676,24,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,F,4000,20.89,0.06,Y,2,1
5677,24,34000,RENT,1.0,VENTURE,B,5750,10.75,0.17,N,3,0
5678,25,51000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7600,12.23,0.15,N,3,0
5679,29,188000,RENT,0.0,HOMEIMPROVEMENT,B,25000,12.18,0.13,N,5,1
5680,25,60626,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2500,6.92,0.04,N,3,0
5681,23,69000,MORTGAGE,7.0,MEDICAL,C,8325,13.49,0.12,N,4,0
5682,26,120000,MORTGAGE,10.0,MEDICAL,C,5000,13.49,0.04,Y,2,0
5683,28,50000,RENT,0.0,HOMEIMPROVEMENT,B,8825,11.49,0.18,N,7,0
5684,21,68000,RENT,3.0,PERSONAL,C,3000,11.78,0.04,N,2,0
5685,24,67000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,7.49,0.06,N,3,0
5686,23,30000,RENT,1.0,DEBTCONSOLIDATION,E,10000,16.0,0.33,N,4,1
5687,29,97000,RENT,4.0,VENTURE,B,25000,10.37,0.26,N,10,0
5688,27,89904,RENT,1.0,EDUCATION,B,10000,10.0,0.11,N,5,0
5689,22,31000,RENT,2.0,EDUCATION,A,6500,8.32,0.21,N,3,0
5690,24,43000,RENT,9.0,EDUCATION,A,11000,8.94,0.26,N,3,0
5691,44,175000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.66,0.09,N,17,0
5692,33,80000,RENT,4.0,EDUCATION,A,7500,5.42,0.09,N,10,0
5693,24,24000,RENT,5.0,PERSONAL,C,5500,14.27,0.23,Y,3,0
5694,29,98000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,1825,14.27,0.02,N,6,0
5695,29,85000,MORTGAGE,0.0,VENTURE,E,10000,16.63,0.12,N,8,0
5696,34,110000,MORTGAGE,15.0,EDUCATION,B,6000,9.45,0.05,N,6,0
5697,27,45000,RENT,10.0,MEDICAL,D,7600,14.59,0.17,N,7,1
5698,22,28000,RENT,7.0,VENTURE,B,7900,9.99,0.28,N,2,0
5699,37,26500,RENT,11.0,EDUCATION,C,2000,13.16,0.08,Y,16,0
5700,29,94000,MORTGAGE,13.0,MEDICAL,B,4800,10.99,0.05,N,5,0
5701,30,39000,RENT,1.0,MEDICAL,A,2300,8.59,0.06,N,8,0
5702,23,32124,RENT,,MEDICAL,D,6000,16.77,0.19,Y,3,1
5703,25,45000,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.98,0.22,Y,3,0
5704,25,54000,RENT,1.0,DEBTCONSOLIDATION,F,7000,20.89,0.13,N,3,1
5705,21,41000,RENT,4.0,DEBTCONSOLIDATION,B,8000,9.91,0.2,N,4,1
5706,29,53004,MORTGAGE,2.0,HOMEIMPROVEMENT,A,15000,9.63,0.28,N,10,0
5707,29,44500,RENT,3.0,VENTURE,C,14400,13.61,0.32,Y,10,1
5708,24,23700,RENT,8.0,VENTURE,A,10000,9.32,0.42,N,4,1
5709,23,36000,RENT,1.0,EDUCATION,C,5000,14.79,0.14,N,2,0
5710,30,37000,RENT,0.0,MEDICAL,B,2750,9.99,0.07,N,5,0
5711,35,100000,OWN,9.0,VENTURE,A,10000,8.59,0.1,N,7,0
5712,23,46500,RENT,0.0,PERSONAL,C,10000,14.26,0.22,Y,3,1
5713,66,40000,RENT,2.0,EDUCATION,E,7000,15.68,0.17,Y,29,1
5714,24,33996,RENT,1.0,EDUCATION,E,9000,16.0,0.26,Y,2,1
5715,22,44004,RENT,2.0,DEBTCONSOLIDATION,A,5000,8.9,0.11,N,3,0
5716,26,38000,RENT,3.0,EDUCATION,B,13400,9.99,0.35,N,2,1
5717,21,33000,OWN,,PERSONAL,A,2500,6.03,0.08,N,4,0
5718,24,250000,RENT,2.0,EDUCATION,C,18000,12.98,0.07,Y,3,0
5719,40,30000,RENT,2.0,VENTURE,B,10625,,0.35,N,13,1
5720,23,53000,RENT,0.0,VENTURE,C,9000,12.09,0.17,Y,3,0
5721,25,27336,OWN,9.0,VENTURE,C,5500,13.23,0.2,N,4,0
5722,27,69996,RENT,3.0,EDUCATION,D,10800,14.91,0.15,Y,10,0
5723,28,72000,RENT,3.0,MEDICAL,C,12000,14.27,0.17,Y,6,0
5724,22,65000,MORTGAGE,6.0,VENTURE,A,17000,8.94,0.26,N,2,0
5725,28,44447,MORTGAGE,8.0,EDUCATION,C,6000,12.72,0.13,Y,7,0
5726,31,81000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,7200,9.63,0.09,N,8,0
5727,32,170000,RENT,9.0,PERSONAL,B,10000,11.14,0.06,N,5,0
5728,29,80000,RENT,13.0,MEDICAL,B,15000,10.37,0.19,N,8,0
5729,23,57500,RENT,5.0,EDUCATION,A,9000,6.91,0.16,N,2,0
5730,30,108000,RENT,2.0,PERSONAL,B,10000,10.65,0.09,N,5,0
5731,23,16080,RENT,,DEBTCONSOLIDATION,D,3000,16.29,0.19,Y,2,1
5732,34,14000,RENT,3.0,PERSONAL,C,5000,13.35,0.36,N,10,1
5733,24,62000,MORTGAGE,7.0,PERSONAL,A,6200,,0.1,N,3,0
5734,25,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.35,0.2,Y,2,0
5735,22,33000,RENT,2.0,PERSONAL,A,4500,7.88,0.14,N,3,0
5736,28,125004,MORTGAGE,9.0,PERSONAL,A,12000,7.14,0.1,N,5,0
5737,27,32000,RENT,11.0,EDUCATION,C,6000,14.27,0.19,N,8,0
5738,40,95000,RENT,0.0,HOMEIMPROVEMENT,B,17000,10.0,0.18,N,12,0
5739,36,40000,RENT,2.0,EDUCATION,C,11250,14.27,0.28,N,12,0
5740,27,78300,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,,0.11,N,5,1
5741,25,24000,RENT,2.0,VENTURE,A,4000,7.75,0.17,N,3,0
5742,23,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,10.99,0.05,N,4,0
5743,24,30000,RENT,0.0,PERSONAL,E,10000,19.29,0.33,N,3,1
5744,26,48000,OWN,3.0,VENTURE,C,3600,13.49,0.07,N,4,0
5745,22,21600,RENT,0.0,EDUCATION,A,9600,7.49,0.44,N,2,1
5746,34,30000,RENT,0.0,MEDICAL,B,4000,9.63,0.13,N,6,0
5747,33,612000,RENT,3.0,MEDICAL,C,5950,12.73,0.01,Y,10,0
5748,25,40000,RENT,1.0,VENTURE,B,6500,11.89,0.16,N,3,0
5749,24,57000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,2400,12.69,0.04,N,4,0
5750,22,18996,RENT,4.0,MEDICAL,D,6000,14.74,0.32,Y,3,1
5751,31,39996,OWN,8.0,HOMEIMPROVEMENT,C,4000,14.35,0.1,Y,9,0
5752,22,36000,RENT,0.0,PERSONAL,B,15850,11.48,0.44,N,3,1
5753,31,77000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,6000,12.69,0.08,N,8,0
5754,30,80000,RENT,5.0,PERSONAL,B,13600,12.42,0.17,N,9,0
5755,25,75600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14500,9.63,0.19,N,3,0
5756,24,75000,RENT,0.0,VENTURE,E,25000,14.7,0.33,Y,3,1
5757,53,28000,RENT,2.0,DEBTCONSOLIDATION,C,7000,6.0,0.25,N,26,0
5758,34,35000,RENT,2.0,VENTURE,B,7200,12.42,0.21,N,9,0
5759,28,34000,RENT,2.0,EDUCATION,C,7000,13.49,0.21,Y,5,1
5760,37,74400,OWN,21.0,VENTURE,A,7500,7.05,0.1,N,14,0
5761,27,40000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,8000,14.72,0.2,N,9,0
5762,22,40000,RENT,2.0,EDUCATION,A,10000,7.14,0.25,N,3,0
5763,23,65074,RENT,0.0,EDUCATION,D,6000,14.42,0.09,Y,3,1
5764,25,19800,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.49,0.25,Y,4,1
5765,23,30000,MORTGAGE,4.0,VENTURE,D,9500,15.31,0.32,N,2,1
5766,25,32760,MORTGAGE,6.0,VENTURE,B,6000,10.59,0.18,N,2,0
5767,24,60000,MORTGAGE,0.0,EDUCATION,D,8000,15.65,0.13,N,3,0
5768,27,44000,MORTGAGE,3.0,EDUCATION,C,6400,13.85,0.15,N,10,0
5769,37,22800,OWN,18.0,EDUCATION,A,7000,6.03,0.31,N,15,0
5770,22,32240,RENT,3.0,PERSONAL,C,15000,13.22,0.47,N,3,1
5771,22,40000,OWN,0.0,EDUCATION,B,6000,11.48,0.15,N,4,0
5772,28,37090,RENT,2.0,MEDICAL,B,3000,11.12,0.08,N,8,0
5773,24,85100,RENT,3.0,EDUCATION,C,15000,,0.18,Y,2,0
5774,29,40000,OWN,0.0,MEDICAL,A,5000,5.42,0.13,N,5,0
5775,23,47000,RENT,5.0,VENTURE,B,16500,10.62,0.35,N,3,1
5776,30,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10000,16.89,0.14,Y,5,0
5777,22,110500,MORTGAGE,1.0,MEDICAL,B,12250,11.26,0.11,N,4,0
5778,33,78000,RENT,5.0,MEDICAL,A,4000,7.14,0.05,N,7,0
5779,38,124499,RENT,3.0,EDUCATION,C,25000,13.06,0.2,N,13,0
5780,25,30300,MORTGAGE,4.0,MEDICAL,B,5000,10.0,0.17,N,2,1
5781,25,38880,MORTGAGE,1.0,PERSONAL,A,9500,7.51,0.24,N,4,0
5782,31,121000,RENT,15.0,HOMEIMPROVEMENT,D,18400,,0.15,Y,10,0
5783,24,47000,MORTGAGE,5.0,MEDICAL,A,15000,7.66,0.32,N,3,0
5784,27,65000,MORTGAGE,11.0,PERSONAL,A,3000,7.51,0.05,N,8,0
5785,30,182004,MORTGAGE,2.0,PERSONAL,A,7200,6.62,0.04,N,5,0
5786,27,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,14500,10.75,0.18,N,6,0
5787,34,65000,RENT,0.0,EDUCATION,A,17900,7.9,0.28,N,8,0
5788,23,79416,RENT,7.0,VENTURE,D,25000,15.21,0.31,Y,2,1
5789,23,92700,MORTGAGE,2.0,VENTURE,B,25000,10.99,0.27,N,4,0
5790,31,40860,RENT,0.0,VENTURE,A,4000,,0.1,N,7,0
5791,22,44000,RENT,6.0,MEDICAL,B,10000,10.65,0.23,N,4,0
5792,25,19000,OWN,3.0,VENTURE,A,4000,7.4,0.21,N,4,1
5793,24,97000,RENT,3.0,EDUCATION,D,8000,15.31,0.08,N,3,0
5794,25,60000,MORTGAGE,2.0,PERSONAL,B,10000,12.21,0.17,N,3,0
5795,22,26124,RENT,2.0,EDUCATION,A,7125,5.79,0.27,N,2,0
5796,27,49200,MORTGAGE,4.0,MEDICAL,A,2500,5.42,0.05,N,10,0
5797,22,43200,MORTGAGE,1.0,PERSONAL,D,8400,16.77,0.19,N,4,0
5798,56,70000,MORTGAGE,7.0,PERSONAL,B,15000,10.38,0.21,N,20,0
5799,26,54578,OWN,10.0,HOMEIMPROVEMENT,B,24250,12.18,0.44,N,4,0
5800,26,94000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,7.68,0.05,N,3,0
5801,25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0.28,N,4,0
5802,25,200000,MORTGAGE,2.0,VENTURE,B,12000,10.38,0.06,N,2,0
5803,23,61200,RENT,4.0,MEDICAL,B,20000,11.14,0.28,N,2,1
5804,30,51000,RENT,14.0,MEDICAL,B,4800,12.69,0.09,N,10,0
5805,24,83290,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,9.32,0.07,N,3,1
5806,28,66000,RENT,12.0,DEBTCONSOLIDATION,A,8400,7.51,0.13,N,8,1
5807,24,12000,RENT,0.0,EDUCATION,B,4750,10.75,0.4,N,4,1
5808,27,130000,OWN,3.0,MEDICAL,A,15000,6.03,0.12,N,10,0
5809,27,66000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.62,0.3,N,9,0
5810,38,47004,RENT,2.0,VENTURE,C,4775,,0.1,Y,14,0
5811,22,19800,OWN,1.0,EDUCATION,A,2100,8.38,0.11,N,4,0
5812,25,26000,RENT,7.0,MEDICAL,C,2000,12.99,0.08,Y,4,0
5813,22,50000,RENT,1.0,PERSONAL,A,7500,8.32,0.15,N,4,0
5814,30,24000,OWN,0.0,VENTURE,A,2500,7.29,0.1,N,6,0
5815,47,72000,RENT,5.0,VENTURE,D,2500,15.05,0.03,N,11,0
5816,25,30000,MORTGAGE,9.0,VENTURE,A,8000,9.32,0.27,N,4,0
5817,28,76113,RENT,,HOMEIMPROVEMENT,C,14500,12.61,0.19,N,7,1
5818,21,52000,MORTGAGE,5.0,EDUCATION,C,7000,13.47,0.13,N,3,0
5819,21,25000,RENT,1.0,PERSONAL,A,10000,,0.4,N,4,1
5820,24,65000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,7.66,0.15,N,4,0
5821,36,56900,MORTGAGE,16.0,VENTURE,G,6200,,0.11,N,11,1
5822,32,78000,RENT,0.0,VENTURE,C,13000,12.87,0.17,Y,10,0
5823,28,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.88,0.13,N,5,0
5824,27,59147,MORTGAGE,11.0,MEDICAL,B,7000,11.26,0.12,N,5,0
5825,23,96000,RENT,7.0,EDUCATION,B,10000,10.65,0.1,N,3,0
5826,22,25000,RENT,0.0,MEDICAL,C,7000,12.87,0.28,Y,2,0
5827,31,65000,RENT,2.0,EDUCATION,B,6000,11.49,0.09,N,6,0
5828,26,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,9.99,0.17,N,4,0
5829,31,58000,OWN,6.0,PERSONAL,B,6200,10.65,0.11,N,6,0
5830,24,60000,RENT,1.0,VENTURE,B,9000,11.58,0.15,N,3,0
5831,44,72061,MORTGAGE,8.0,VENTURE,C,4200,14.17,0.06,Y,14,0
5832,26,24000,MORTGAGE,5.0,PERSONAL,C,2100,13.11,0.09,N,3,0
5833,23,103240,MORTGAGE,0.0,VENTURE,A,4000,,0.04,N,3,0
5834,29,44000,RENT,14.0,DEBTCONSOLIDATION,B,16000,,0.36,N,9,1
5835,23,48000,RENT,,VENTURE,C,8000,12.99,0.17,Y,4,0
5836,23,29000,RENT,1.0,VENTURE,A,6000,5.99,0.21,N,3,0
5837,24,25000,RENT,5.0,VENTURE,A,5000,,0.2,N,4,0
5838,43,67000,RENT,0.0,MEDICAL,A,4500,5.42,0.07,N,13,0
5839,25,84000,MORTGAGE,9.0,MEDICAL,C,20000,15.27,0.24,N,3,0
5840,31,86000,RENT,2.0,DEBTCONSOLIDATION,A,5000,,0.06,N,8,0
5841,24,35000,RENT,1.0,DEBTCONSOLIDATION,A,12000,6.54,0.34,N,2,1
5842,23,55000,MORTGAGE,0.0,EDUCATION,C,11075,13.49,0.2,N,3,0
5843,29,32400,RENT,11.0,HOMEIMPROVEMENT,A,5800,5.79,0.18,N,5,1
5844,24,59000,RENT,5.0,MEDICAL,D,21500,16.89,0.36,N,3,1
5845,26,110000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,23750,12.99,0.22,Y,4,0
5846,32,23000,RENT,1.0,DEBTCONSOLIDATION,C,4000,14.22,0.17,Y,6,0
5847,30,139008,MORTGAGE,2.0,EDUCATION,C,15000,13.47,0.11,N,6,0
5848,26,115600,MORTGAGE,4.0,VENTURE,A,9925,7.29,0.09,N,4,0
5849,26,106000,MORTGAGE,10.0,MEDICAL,C,5000,12.98,0.05,N,4,0
5850,29,90000,RENT,4.0,VENTURE,B,12000,10.74,0.13,N,10,0
5851,27,150000,MORTGAGE,11.0,VENTURE,B,8000,12.21,0.05,N,5,0
5852,30,75000,RENT,6.0,MEDICAL,C,11200,13.16,0.15,Y,5,0
5853,22,50000,MORTGAGE,6.0,EDUCATION,B,13000,10.65,0.26,N,3,0
5854,30,72516,RENT,11.0,PERSONAL,C,5000,13.85,0.07,Y,6,0
5855,32,37000,RENT,4.0,MEDICAL,B,6000,10.36,0.16,N,8,0
5856,23,18500,RENT,,EDUCATION,A,7000,7.66,0.38,N,4,1
5857,32,38000,RENT,2.0,DEBTCONSOLIDATION,B,12000,12.42,0.32,N,9,1
5858,23,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3525,6.91,0.05,N,3,0
5859,33,25000,RENT,,DEBTCONSOLIDATION,C,8500,13.43,0.34,N,6,1
5860,29,36538,MORTGAGE,2.0,PERSONAL,A,2500,6.62,0.07,N,7,0
5861,29,32000,MORTGAGE,13.0,PERSONAL,A,8000,5.99,0.25,N,6,0
5862,21,30000,RENT,3.0,MEDICAL,B,3200,11.14,0.11,N,3,0
5863,26,48000,RENT,4.0,DEBTCONSOLIDATION,B,8400,11.12,0.17,N,2,0
5864,27,75000,RENT,2.0,EDUCATION,C,8000,13.49,0.11,Y,5,0
5865,46,63000,RENT,18.0,HOMEIMPROVEMENT,B,10000,10.51,0.16,N,11,0
5866,23,25200,RENT,0.0,HOMEIMPROVEMENT,C,6000,13.23,0.24,Y,4,1
5867,24,94000,RENT,8.0,HOMEIMPROVEMENT,B,16000,11.89,0.17,N,3,0
5868,24,49200,RENT,2.0,MEDICAL,D,6400,,0.13,N,3,1
5869,23,85000,RENT,0.0,EDUCATION,B,7000,10.74,0.08,N,3,0
5870,25,180000,RENT,2.0,VENTURE,B,3000,11.12,0.02,N,2,0
5871,36,49000,RENT,6.0,HOMEIMPROVEMENT,B,7000,10.74,0.14,N,16,1
5872,37,178008,RENT,12.0,DEBTCONSOLIDATION,B,7500,11.14,0.04,N,11,0
5873,22,45000,RENT,2.0,EDUCATION,C,9600,12.73,0.21,N,3,0
5874,29,70000,MORTGAGE,0.0,EDUCATION,A,8000,,0.11,N,9,0
5875,25,48500,OTHER,1.0,PERSONAL,E,19500,15.57,0.4,N,3,1
5876,25,110000,MORTGAGE,5.0,EDUCATION,A,10800,6.92,0.1,N,3,0
