,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
9261,32,61000,MORTGAGE,3.0,PERSONAL,A,2000,7.9,0.03,N,7,0
9262,27,56331,MORTGAGE,7.0,EDUCATION,B,10000,10.36,0.18,N,10,0
9263,25,96000,RENT,5.0,MEDICAL,B,15000,11.58,0.16,N,4,0
9264,24,65000,MORTGAGE,1.0,MEDICAL,A,10000,8.59,0.15,N,3,0
9265,22,62900,RENT,6.0,MEDICAL,D,20000,14.91,0.27,N,4,1
9266,24,50112,OWN,4.35297654416944,PERSONAL,A,1000,5.42,0.02,N,2,0
9267,21,30000,MORTGAGE,0.0,EDUCATION,B,2400,11.71,0.08,N,3,0
9268,24,79000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5000,15.33,0.06,N,2,1
9269,33,125000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,20000,7.88,0.16,N,7,0
9270,24,51500,MORTGAGE,2.0,VENTURE,A,6300,5.79,0.12,N,3,0
9271,34,54000,MORTGAGE,5.0,MEDICAL,A,10000,7.29,0.19,N,7,0
9272,39,134000,MORTGAGE,6.039266067378964,VENTURE,B,25000,10.25,0.19,N,17,0
9273,28,35000,OWN,6.0,VENTURE,C,5000,14.27,0.14,Y,10,0
9274,29,92000,MORTGAGE,8.0,PERSONAL,B,10000,11.26,0.11,N,9,0
9275,22,36000,RENT,6.0,EDUCATION,B,6000,10.0,0.17,N,3,0
9276,31,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,9500,16.77,0.24,N,10,1
9277,24,70000,RENT,1.0,EDUCATION,B,10000,9.88,0.14,N,2,0
9278,37,60000,RENT,11.0,MEDICAL,A,10000,7.343586937017764,0.17,N,12,0
9279,29,70000,MORTGAGE,13.0,MEDICAL,A,10000,6.99,0.14,N,10,0
9280,22,43000,RENT,5.0,VENTURE,B,2400,10.99,0.06,N,4,0
9281,22,60000,MORTGAGE,6.0,EDUCATION,B,6000,9.91,0.1,N,4,0
9282,22,55000,MORTGAGE,6.0,PERSONAL,B,10000,10.62,0.18,N,2,0
9283,27,52000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,7.75,0.1,N,7,0
9284,22,60000,RENT,3.0,EDUCATION,A,7000,6.91,0.12,N,2,0
9285,32,240000,MORTGAGE,5.0,MEDICAL,A,8400,7.51,0.04,N,6,0
9286,31,33000,RENT,2.0,VENTURE,A,7000,8.9,0.21,N,10,0
9287,22,56004,MORTGAGE,6.0,MEDICAL,A,6000,7.88,0.11,N,4,0
9288,33,42000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,13000,7.9,0.31,N,6,0
9289,27,223000,RENT,4.0,EDUCATION,D,12000,14.96,0.05,N,6,1
9290,26,51000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.29,0.24,N,4,0
9291,22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,0.28,N,3,1
9292,29,38000,MORTGAGE,8.0,EDUCATION,A,3600,7.14,0.09,N,9,0
9293,29,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,7800,10.36,0.15,N,9,0
9294,29,77800,RENT,2.0,HOMEIMPROVEMENT,B,9000,12.42,0.12,N,6,0
9295,22,23000,RENT,4.0,MEDICAL,A,3000,5.79,0.13,N,2,0
9296,22,90000,RENT,3.0,DEBTCONSOLIDATION,A,12000,8.94,0.13,N,3,0
9297,28,25000,RENT,1.0,VENTURE,A,5000,7.51,0.2,N,9,0
9298,27,36000,RENT,3.0,MEDICAL,B,5800,12.42,0.16,N,10,0
9299,30,108000,RENT,2.0,PERSONAL,B,10000,10.65,0.09,N,5,0
9300,36,59800,MORTGAGE,20.0,VENTURE,D,18200,18.25,0.3,Y,15,0
9301,25,117014,MORTGAGE,5.0,VENTURE,A,8400,7.29,0.07,N,4,0
9302,25,30720,MORTGAGE,3.0,MEDICAL,B,2000,11.12,0.07,N,4,0
9303,26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,0.34,N,2,1
9304,23,100000,MORTGAGE,4.0,EDUCATION,D,14000,17.58,0.14,Y,3,0
9305,26,54600,RENT,4.0,HOMEIMPROVEMENT,C,8000,13.8,0.15,Y,4,0
9306,32,25000,RENT,0.0,DEBTCONSOLIDATION,A,3600,8.94,0.14,N,8,0
9307,36,65000,MORTGAGE,1.0,VENTURE,B,7000,11.49,0.11,N,11,0
9308,28,24000,RENT,0.0,EDUCATION,B,5000,11.86,0.21,N,8,0
9309,22,60000,MORTGAGE,7.0,PERSONAL,B,12000,10.0,0.2,N,3,0
9310,29,60000,MORTGAGE,0.0,PERSONAL,A,5000,6.03,0.08,N,10,0
9311,25,35000,RENT,6.0,PERSONAL,B,3500,11.58,0.1,N,3,0
9312,26,48000,MORTGAGE,10.0,EDUCATION,A,10000,7.74,0.21,N,2,0
9313,21,18000,RENT,1.0,PERSONAL,A,3200,8.49,0.18,N,3,1
9314,22,52000,RENT,6.0,PERSONAL,D,9000,14.11,0.17,Y,3,0
9315,23,33204,RENT,7.0,EDUCATION,C,2000,14.72,0.06,Y,2,0
9316,37,69000,OWN,12.0,HOMEIMPROVEMENT,A,12000,9.32,0.17,N,13,0
9317,23,80500,RENT,5.0,VENTURE,B,7200,9.25,0.09,N,3,0
9318,33,60000,OWN,7.0,EDUCATION,A,12000,6.62,0.2,N,10,0
9319,33,30929,MORTGAGE,12.0,EDUCATION,A,5300,7.68,0.17,N,7,0
9320,23,48235,MORTGAGE,5.0,VENTURE,B,20000,12.18,0.41,N,2,0
9321,21,15000,RENT,4.0,EDUCATION,D,2200,15.333632075471698,0.15,Y,4,0
9322,32,193800,RENT,0.0,MEDICAL,B,20000,11.83,0.09,N,6,1
9323,23,42000,RENT,7.0,VENTURE,A,9000,8.49,0.21,N,4,0
9324,26,93000,RENT,10.0,DEBTCONSOLIDATION,B,16000,11.11,0.17,N,4,0
9325,26,204000,MORTGAGE,10.0,MEDICAL,C,15250,14.35,0.07,N,3,0
9326,22,38004,RENT,5.0,EDUCATION,B,12000,10.75,0.32,N,3,1
9327,22,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7200,11.49,0.08,N,2,0
9328,31,54400,MORTGAGE,1.0,MEDICAL,D,27050,14.54,0.42,N,7,1
9329,26,24000,RENT,5.0,VENTURE,A,4500,5.79,0.19,N,3,0
9330,33,42804,RENT,17.0,EDUCATION,C,4000,12.73,0.09,Y,7,1
9331,22,45000,RENT,0.0,EDUCATION,C,4000,13.458465745538284,0.09,Y,3,0
9332,29,32000,RENT,5.0,PERSONAL,D,9000,16.77,0.28,N,5,0
9333,23,36000,MORTGAGE,3.0,VENTURE,B,4800,10.38,0.13,N,4,0
9334,31,54996,RENT,5.0,PERSONAL,A,5000,8.0,0.09,N,9,0
9335,28,105000,RENT,5.0,DEBTCONSOLIDATION,C,5500,15.23,0.05,N,7,0
9336,23,22800,RENT,3.0,PERSONAL,D,1750,15.7,0.08,Y,2,1
9337,22,68670,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0.29,N,3,0
9338,22,102000,MORTGAGE,3.0,MEDICAL,A,18000,8.49,0.18,N,3,0
9339,35,51996,OWN,16.0,VENTURE,A,2000,6.17,0.04,N,8,0
9340,23,85000,RENT,7.0,MEDICAL,B,10000,11.89,0.12,N,4,0
9341,35,14400,RENT,1.0,HOMEIMPROVEMENT,B,3000,11.009722222222223,0.21,N,7,1
9342,28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12000,6.03,0.15,N,6,0
9343,26,81000,RENT,7.0,HOMEIMPROVEMENT,C,16000,13.85,0.2,Y,2,0
9344,24,60000,RENT,4.0,EDUCATION,B,12500,11.49,0.21,N,2,0
9345,25,55000,MORTGAGE,6.0,PERSONAL,C,15000,15.27,0.27,N,3,0
9346,32,140000,MORTGAGE,9.0,EDUCATION,A,11000,5.42,0.08,N,8,0
9347,37,25000,RENT,6.0,EDUCATION,B,7500,10.99,0.3,N,15,0
9348,25,45000,RENT,1.0,MEDICAL,B,12500,10.37,0.28,N,3,0
9349,23,51840,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,0.23,Y,3,1
9350,29,92700,MORTGAGE,2.0,VENTURE,A,24000,6.91,0.26,N,8,0
9351,25,32000,RENT,1.0,EDUCATION,D,5000,15.37,0.16,Y,3,1
9352,35,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,13.16,0.1,Y,7,0
9353,24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,18000,7.9,0.23,N,2,0
9354,27,132000,RENT,6.0,DEBTCONSOLIDATION,C,20000,12.73,0.15,N,10,0
9355,24,97700,MORTGAGE,5.0,VENTURE,B,25000,11.12,0.26,N,3,0
9356,36,141600,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,11.49,0.04,N,16,0
9357,24,36000,MORTGAGE,8.0,PERSONAL,D,3600,16.77,0.1,Y,2,0
9358,26,65000,RENT,3.0,MEDICAL,A,2000,7.51,0.03,N,2,0
9359,21,32000,RENT,5.0,PERSONAL,C,5325,14.27,0.17,Y,3,0
9360,23,47184,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0.11,N,2,0
9361,29,32000,RENT,6.0,DEBTCONSOLIDATION,C,10800,13.57,0.34,N,6,1
9362,32,37000,RENT,0.0,VENTURE,B,15000,10.62,0.41,N,8,1
9363,23,46000,OWN,6.0,EDUCATION,B,8000,11.48,0.17,N,4,0
9364,24,75000,RENT,0.0,EDUCATION,A,12000,6.62,0.16,N,3,0
9365,30,25716,RENT,1.0,PERSONAL,C,3000,13.72,0.12,N,10,0
9366,24,100000,RENT,1.0,VENTURE,B,15000,11.89,0.15,N,2,0
9367,27,130000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10200,7.51,0.08,N,6,0
9368,25,100000,MORTGAGE,9.0,EDUCATION,A,12000,8.94,0.12,N,4,0
9369,30,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.14,0.1,N,7,0
9370,25,62400,MORTGAGE,9.0,EDUCATION,D,12500,14.96,0.2,N,3,0
9371,25,63000,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.14,0.04,N,4,0
9372,22,54000,RENT,6.0,PERSONAL,A,9600,7.9,0.18,N,4,0
9373,23,90000,MORTGAGE,7.0,EDUCATION,B,8000,10.36,0.09,N,3,0
9374,24,100800,MORTGAGE,4.0,EDUCATION,B,21000,11.49,0.21,N,4,0
9375,24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,0.35,N,4,1
9376,30,51600,RENT,5.0,DEBTCONSOLIDATION,C,16000,13.49,0.31,N,8,1
9377,39,24000,RENT,0.0,VENTURE,D,3000,14.12,0.13,N,12,1
9378,47,18000,RENT,4.0,MEDICAL,A,2000,7.29,0.11,N,11,0
9379,34,150000,MORTGAGE,18.0,DEBTCONSOLIDATION,A,6000,6.03,0.04,N,10,0
9380,30,150000,RENT,14.0,DEBTCONSOLIDATION,A,12000,7.29,0.08,N,7,0
9381,30,28000,OWN,5.0,HOMEIMPROVEMENT,B,6300,11.99,0.23,N,8,0
9382,22,19680,RENT,2.0,EDUCATION,D,7750,14.83,0.39,Y,3,1
9383,24,23000,RENT,2.0,EDUCATION,C,1600,13.458465745538284,0.07,Y,2,0
9384,36,58000,RENT,18.0,DEBTCONSOLIDATION,A,5000,6.62,0.09,N,17,0
9385,27,35000,RENT,4.0,EDUCATION,B,12800,10.0,0.37,N,7,1
9386,36,54500,MORTGAGE,6.0,VENTURE,A,20500,6.91,0.38,N,17,0
9387,24,40000,MORTGAGE,8.0,PERSONAL,B,10000,9.88,0.25,N,2,0
9388,25,80000,OWN,9.0,VENTURE,C,12800,13.458465745538284,0.16,N,3,0
9389,33,56100,OWN,13.0,HOMEIMPROVEMENT,A,16000,6.03,0.29,N,8,0
9390,30,190000,RENT,3.0,DEBTCONSOLIDATION,B,15000,11.48,0.08,N,8,0
9391,22,82000,RENT,6.0,EDUCATION,C,20000,13.458465745538284,0.24,Y,2,0
9392,22,60000,RENT,5.0,DEBTCONSOLIDATION,C,2500,13.458465745538284,0.04,Y,4,0
9393,21,112800,MORTGAGE,2.0,EDUCATION,C,16000,13.48,0.14,Y,2,1
9394,25,22000,MORTGAGE,9.0,EDUCATION,A,5875,6.62,0.27,N,2,1
9395,23,36000,RENT,4.0,MEDICAL,D,6500,17.49,0.18,Y,4,1
9396,30,42000,RENT,4.0,MEDICAL,B,14750,11.009722222222223,0.35,N,8,1
9397,29,39000,MORTGAGE,12.0,EDUCATION,A,16000,5.99,0.41,N,8,0
9398,34,40000,RENT,2.0,EDUCATION,B,5000,12.53,0.13,N,5,0
9399,23,81960,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.62,0.18,N,3,0
9400,26,36000,RENT,3.0,EDUCATION,A,3000,7.88,0.08,N,4,0
9401,27,32000,RENT,11.0,EDUCATION,C,6000,14.27,0.19,N,8,0
9402,38,65000,MORTGAGE,7.0,MEDICAL,C,10000,13.49,0.15,N,12,0
9403,23,99000,MORTGAGE,8.0,EDUCATION,A,1800,7.88,0.02,N,2,0
9404,24,62050,MORTGAGE,1.0,MEDICAL,C,5600,14.65,0.08,N,4,1
9405,24,75000,OWN,8.0,EDUCATION,B,15000,11.009722222222223,0.2,N,2,0
9406,47,119000,RENT,5.0,PERSONAL,A,14250,7.66,0.12,N,16,0
9407,28,71007,MORTGAGE,4.0,EDUCATION,F,25000,18.62,0.35,N,7,0
9408,28,126000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,0.1,N,7,0
9409,35,84000,OWN,4.0,HOMEIMPROVEMENT,A,9000,6.76,0.11,N,6,0
9410,34,85000,MORTGAGE,5.477169559642457,HOMEIMPROVEMENT,B,6500,9.63,0.08,N,7,0
9411,21,14400,RENT,0.0,DEBTCONSOLIDATION,A,2000,5.79,0.14,N,2,0
9412,35,114000,MORTGAGE,11.0,EDUCATION,B,7000,11.49,0.06,N,10,0
9413,36,75000,MORTGAGE,6.0,MEDICAL,A,10000,6.99,0.13,N,13,0
9414,25,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,3000,14.27,0.03,Y,4,0
9415,23,34800,RENT,0.0,MEDICAL,B,7000,11.99,0.2,N,2,1
9416,28,34000,RENT,2.0,EDUCATION,C,7000,13.49,0.21,Y,5,1
9417,30,71000,RENT,8.0,MEDICAL,B,8000,11.12,0.11,N,8,0
9418,29,115000,MORTGAGE,11.0,EDUCATION,C,20000,13.79,0.17,Y,6,0
9419,23,32000,MORTGAGE,4.0,EDUCATION,A,2000,5.99,0.06,N,2,0
9420,21,37000,RENT,0.0,PERSONAL,B,4000,10.08,0.11,N,3,0
9421,24,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,0.29,N,4,0
9422,26,54000,RENT,3.0,MEDICAL,D,16800,12.67,0.31,Y,3,1
9423,21,30000,RENT,4.0,MEDICAL,A,6000,7.51,0.2,N,3,0
9424,23,61615,MORTGAGE,4.0,MEDICAL,B,13000,10.62,0.21,N,3,0
9425,25,96000,MORTGAGE,6.0,VENTURE,C,21000,14.65,0.22,N,4,0
9426,24,36000,MORTGAGE,2.0,VENTURE,B,5200,9.91,0.14,N,3,0
9427,24,67500,MORTGAGE,2.0,EDUCATION,B,14400,11.71,0.21,N,2,0
9428,31,101000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.9,0.2,N,10,0
9429,26,73200,RENT,5.0,VENTURE,D,27050,15.62,0.37,Y,2,1
9430,29,53360,MORTGAGE,11.0,EDUCATION,A,10475,7.88,0.2,N,9,0
9431,25,21000,RENT,0.0,DEBTCONSOLIDATION,B,5175,12.53,0.25,N,2,1
9432,24,85000,MORTGAGE,4.0,EDUCATION,B,1000,9.99,0.01,N,4,0
9433,28,45136,MORTGAGE,13.0,EDUCATION,B,10175,12.69,0.23,N,9,0
9434,44,28000,OWN,0.0,VENTURE,A,3500,8.94,0.13,N,12,0
9435,26,52000,MORTGAGE,0.0,EDUCATION,B,3600,11.89,0.07,N,2,0
9436,34,60000,RENT,2.0,MEDICAL,A,15000,7.88,0.25,N,7,0
9437,26,152000,MORTGAGE,3.0,MEDICAL,A,17500,8.49,0.12,N,2,0
9438,24,138000,OWN,8.0,PERSONAL,A,16500,6.54,0.12,N,3,0
9439,32,30000,RENT,4.0,PERSONAL,C,3000,13.49,0.1,Y,6,0
9440,24,55400,MORTGAGE,8.0,VENTURE,A,11000,7.29,0.2,N,3,0
9441,26,45000,RENT,1.0,EDUCATION,B,6000,9.91,0.13,N,2,0
9442,22,32240,RENT,3.0,PERSONAL,C,15000,13.22,0.47,N,3,1
9443,30,72000,RENT,12.0,EDUCATION,A,12400,7.343586937017764,0.17,N,5,0
9444,38,66420,MORTGAGE,8.0,MEDICAL,A,5550,5.99,0.08,N,11,0
9445,22,57175,RENT,6.0,HOMEIMPROVEMENT,F,16000,17.15,0.28,N,4,1
9446,31,45000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,12250,14.27,0.27,Y,10,0
9447,29,47000,RENT,2.0,EDUCATION,B,7000,10.36,0.15,N,7,0
9448,29,115000,OWN,12.0,EDUCATION,D,35000,15.28,0.3,Y,5,0
9449,21,72000,RENT,3.0,EDUCATION,A,6000,5.42,0.08,N,4,0
9450,23,20000,MORTGAGE,2.0,MEDICAL,B,6400,10.65,0.32,N,4,0
9451,34,30636,RENT,4.0,PERSONAL,B,10000,10.37,0.33,N,5,1
9452,24,60000,RENT,8.0,VENTURE,A,20000,7.343586937017764,0.33,N,4,1
9453,29,66000,RENT,0.0,DEBTCONSOLIDATION,D,3150,15.62,0.05,Y,8,1
9454,25,49000,RENT,9.0,HOMEIMPROVEMENT,A,10000,6.62,0.2,N,4,1
9455,23,69000,MORTGAGE,7.0,MEDICAL,C,8325,13.49,0.12,N,4,0
9456,22,70000,RENT,4.0,EDUCATION,B,9000,11.009722222222223,0.13,N,2,0
9457,22,33000,RENT,5.0,DEBTCONSOLIDATION,A,4000,7.88,0.12,N,4,0
9458,22,34900,MORTGAGE,4.0,DEBTCONSOLIDATION,D,3600,15.7,0.1,N,4,1
9459,24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,5.79,0.18,N,2,0
9460,31,120000,MORTGAGE,9.0,MEDICAL,A,10000,7.51,0.08,N,7,0
9461,22,37000,RENT,4.0,EDUCATION,A,5700,5.42,0.15,N,4,0
9462,25,54000,RENT,2.0,PERSONAL,B,10000,11.46,0.19,N,4,0
9463,35,42000,RENT,7.0,MEDICAL,B,1000,11.12,0.02,N,5,0
9464,24,25200,RENT,8.0,DEBTCONSOLIDATION,D,2000,14.96,0.08,Y,4,1
9465,22,40000,MORTGAGE,2.0,EDUCATION,A,10000,6.03,0.25,N,3,0
9466,29,40000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,25000,11.86,0.63,N,6,0
9467,23,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,16500,7.49,0.25,N,4,0
9468,26,56000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,12.42,0.18,N,2,0
9469,25,93000,MORTGAGE,1.0,VENTURE,A,12000,6.62,0.13,N,2,0
9470,27,150000,OWN,0.0,EDUCATION,A,10000,8.59,0.07,N,9,0
9471,25,44000,RENT,9.0,MEDICAL,C,8500,14.27,0.19,N,4,1
9472,22,28000,RENT,7.0,VENTURE,B,7900,9.99,0.28,N,2,0
9473,24,40000,RENT,0.0,DEBTCONSOLIDATION,A,10800,6.92,0.27,N,4,0
9474,21,37947,RENT,5.0,PERSONAL,A,14000,7.9,0.37,N,2,1
9475,21,22000,OWN,5.0,VENTURE,A,7350,7.66,0.33,N,2,0
9476,25,72000,MORTGAGE,9.0,EDUCATION,A,3200,6.39,0.04,N,3,0
9477,23,105000,MORTGAGE,4.0,VENTURE,A,7200,7.51,0.07,N,3,0
9478,46,91000,RENT,0.0,HOMEIMPROVEMENT,E,22000,18.79,0.24,N,16,1
9479,24,63000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,11.009722222222223,0.11,N,3,0
9480,23,60000,RENT,7.0,DEBTCONSOLIDATION,B,25000,10.25,0.42,N,2,1
9481,27,40000,RENT,4.0,EDUCATION,A,2500,6.99,0.06,N,5,0
9482,21,18000,RENT,6.0,DEBTCONSOLIDATION,C,1500,12.61,0.08,Y,2,0
9483,23,105600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,7.51,0.14,N,3,0
9484,23,69000,RENT,3.0,EDUCATION,B,15000,10.65,0.22,N,4,0
9485,30,120000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,7200,9.99,0.06,N,9,0
9486,25,100000,RENT,9.0,PERSONAL,D,6000,14.42,0.06,Y,3,0
9487,31,43812,RENT,2.0,MEDICAL,C,2400,14.35,0.05,N,5,0
9488,22,69996,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,12.21,0.21,N,2,0
9489,33,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.54,0.29,N,6,0
9490,24,36000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7000,11.11,0.19,N,4,0
9491,24,48000,OWN,2.0,EDUCATION,C,15000,13.06,0.31,N,4,0
9492,28,37620,MORTGAGE,5.0,EDUCATION,B,4000,11.71,0.11,N,8,0
9493,25,76800,MORTGAGE,9.0,DEBTCONSOLIDATION,D,15000,14.96,0.2,N,2,1
9494,21,110000,MORTGAGE,0.0,VENTURE,A,20000,7.343586937017764,0.18,N,4,0
9495,38,30500,RENT,8.0,EDUCATION,C,10000,14.22,0.33,N,12,1
9496,35,26000,RENT,3.0,PERSONAL,A,8000,7.9,0.31,N,10,1
9497,23,24000,RENT,1.0,VENTURE,B,5500,10.99,0.23,N,4,0
9498,44,66000,MORTGAGE,13.0,PERSONAL,C,5000,13.48,0.08,Y,11,0
9499,23,100800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,20000,7.9,0.2,N,4,0
9500,25,100000,MORTGAGE,2.0,EDUCATION,D,15000,15.99,0.15,Y,3,0
9501,31,52000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6400,7.88,0.12,N,10,0
9502,35,54084,RENT,2.0,DEBTCONSOLIDATION,C,3000,12.61,0.06,N,6,0
9503,25,47000,RENT,2.0,MEDICAL,C,12000,15.96,0.26,Y,2,0
9504,25,155000,MORTGAGE,9.0,MEDICAL,A,18000,7.51,0.12,N,2,0
9505,37,14400,RENT,4.0,VENTURE,C,3000,13.61,0.21,N,17,1
9506,31,60000,RENT,3.0,DEBTCONSOLIDATION,A,7500,5.79,0.13,N,9,0
9507,27,64800,RENT,3.0,VENTURE,C,8000,13.49,0.12,N,10,0
9508,26,55000,RENT,7.0,DEBTCONSOLIDATION,A,18800,6.99,0.34,N,2,1
9509,23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0.01,N,2,0
9510,28,54000,RENT,1.0,VENTURE,E,24000,16.45,0.44,Y,8,1
9511,37,54996,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,6.92,0.13,N,13,0
9512,26,45243,RENT,3.0,VENTURE,B,4800,9.25,0.11,N,2,0
9513,24,21000,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.63,0.24,N,2,0
9514,24,28000,RENT,4.0,MEDICAL,B,3000,10.25,0.11,N,3,0
9515,25,100500,RENT,5.0,PERSONAL,B,9000,11.009722222222223,0.09,N,4,0
9516,25,35000,RENT,4.0,VENTURE,D,4000,16.29,0.11,Y,2,0
9517,23,39800,MORTGAGE,5.0,MEDICAL,B,9750,10.99,0.24,N,3,0
9518,21,36500,RENT,2.0,VENTURE,A,5500,7.51,0.15,N,2,0
9519,26,29000,RENT,6.0,MEDICAL,C,5000,12.99,0.17,Y,2,1
9520,35,150000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,10000,7.9,0.07,N,9,0
9521,30,62000,MORTGAGE,7.0,PERSONAL,B,9600,11.99,0.15,N,8,0
9522,23,50000,MORTGAGE,4.0,EDUCATION,B,20000,10.62,0.4,N,4,0
9523,24,85000,MORTGAGE,8.0,PERSONAL,A,10400,5.79,0.12,N,4,0
9524,27,90000,MORTGAGE,6.0,MEDICAL,A,24400,8.9,0.27,N,10,0
9525,27,77700,RENT,5.0,MEDICAL,C,2400,13.458465745538284,0.03,Y,5,0
9526,29,78300,MORTGAGE,1.0,VENTURE,F,10000,18.09,0.13,Y,9,0
9527,35,70000,OWN,6.0,VENTURE,B,17000,9.88,0.24,N,6,0
9528,40,51000,RENT,1.0,MEDICAL,B,4000,11.12,0.08,N,14,0
9529,31,47500,RENT,2.0,MEDICAL,C,10000,15.96,0.21,N,10,0
9530,34,67000,RENT,7.0,EDUCATION,B,20000,11.71,0.3,N,9,0
9531,28,120000,RENT,12.0,MEDICAL,A,9600,8.0,0.08,N,7,0
9532,30,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,10000,11.009722222222223,0.2,N,8,0
9533,21,44000,MORTGAGE,5.0,MEDICAL,D,6000,12.61,0.14,N,3,1
9534,22,34992,RENT,1.0,DEBTCONSOLIDATION,B,5000,11.009722222222223,0.14,N,2,0
9535,23,55000,OTHER,5.0,VENTURE,A,4000,9.32,0.07,N,2,0
9536,22,40000,RENT,0.0,MEDICAL,C,9600,14.72,0.24,Y,2,0
9537,21,14400,RENT,2.0,HOMEIMPROVEMENT,B,3000,9.63,0.21,N,2,1
9538,28,92000,RENT,6.0,EDUCATION,B,22000,12.69,0.24,N,9,0
9539,22,40000,MORTGAGE,0.0,EDUCATION,C,4000,12.73,0.1,Y,2,0
9540,33,51500,RENT,2.0,MEDICAL,D,15000,14.42,0.29,N,10,1
9541,27,71352,MORTGAGE,3.0,VENTURE,A,9000,6.54,0.13,N,6,0
9542,22,52000,MORTGAGE,6.0,VENTURE,A,12000,6.62,0.23,N,3,0
9543,30,135000,RENT,4.0,PERSONAL,D,25000,15.21,0.19,Y,6,0
9544,36,52000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,2275,11.86,0.04,N,12,0
9545,28,54000,MORTGAGE,12.0,MEDICAL,A,4150,7.49,0.08,N,6,0
9546,35,66000,MORTGAGE,4.0,VENTURE,A,3000,6.03,0.05,N,7,0
9547,22,45000,RENT,6.0,MEDICAL,B,10000,9.91,0.22,N,2,0
9548,23,110000,MORTGAGE,1.0,PERSONAL,B,18000,10.37,0.16,N,3,0
9549,29,73000,MORTGAGE,7.0,EDUCATION,A,12000,7.29,0.16,N,8,0
9550,29,20400,RENT,2.0,MEDICAL,C,2000,13.49,0.1,N,8,0
9551,23,32580,RENT,0.0,PERSONAL,B,10000,11.14,0.31,N,3,1
9552,22,38000,MORTGAGE,4.0,VENTURE,D,4000,14.42,0.11,Y,2,0
9553,26,59000,RENT,3.0,EDUCATION,A,9600,7.49,0.16,N,3,1
9554,23,56000,RENT,6.0,EDUCATION,A,6000,7.49,0.11,N,4,0
9555,21,33000,MORTGAGE,5.0,PERSONAL,B,7800,9.88,0.24,N,2,0
9556,26,57068,OWN,2.0,VENTURE,C,1600,15.23,0.03,Y,4,0
9557,23,45000,RENT,6.0,VENTURE,B,1600,10.08,0.04,N,4,0
9558,29,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,7.343586937017764,0.09,N,8,0
9559,33,115000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16800,5.42,0.15,N,6,0
9560,36,100000,MORTGAGE,5.0,MEDICAL,A,9350,7.51,0.09,N,14,0
9561,33,110000,RENT,0.0,VENTURE,A,10000,9.32,0.09,N,6,0
9562,23,37000,MORTGAGE,3.0,PERSONAL,B,6400,11.71,0.17,N,3,0
